customer_id,signup_date,country,city,birth_year,gender,acquisition_channel,newsletter_opt_in,loyalty_tier
C000381,2022-01-08,Germany,Stuttgart,1989,male,email,True,Bronze
C000382,2025-09-15,Germany,Bonn,1977,male,organic_search,True,Gold
C000383,2025-10-01,Germany,Wiesbaden,1965,male,organic_search,True,Bronze
C000384,2022-12-15,Austria,Vienna,1959,male,paid_search,True,Bronze
C000385,2022-02-16,Germany,Wiesbaden,1956,female,affiliate,False,Silver
C000386,2022-06-27,Germany,Augsburg,1997,female,email,True,Bronze
C000387,2022-04-08,Germany,Leipzig,,female,organic_search,True,Silver
C000388,2025-04-15,Germany,Karlsruhe,1980,male,social_media,True,Bronze
C000389,2025-07-12,Germany,Berlin,1961,male,organic_search,True,Bronze
C000390,2022-08-10,Germany,Cologne,1990,female,email,False,Bronze
C000391,2024-12-15,Germany,Mannheim,1975,male,social_media,True,Bronze
C000392,2022-09-17,Switzerland,Lucerne,1996,female,email,True,Bronze
C000393,2023-06-15,Germany,Munich,1959,not_specified,referral,False,Silver
C000394,2024-05-16,Germany,Bonn,1976,female,social_media,True,Bronze
C000395,2024-11-06,Germany,Munich,1976,female,paid_search,False,Bronze
C000396,2025-06-17,Germany,Mannheim,1978,female,organic_search,True,Gold
C000397,2022-03-06,Germany,Augsburg,1969,female,direct,True,Bronze
C000398,2022-10-11,Germany,Essen,1968,female,organic_search,False,Gold
C000399,2023-02-10,Switzerland,Zurich,2004,female,referral,True,Gold
C000400,2023-03-25,Austria,Graz,1992,female,direct,True,Silver
C000401,2025-12-13,Switzerland,Lausanne,1978,female,social_media,True,Silver
C000402,2025-01-28,Germany,Mannheim,1998,female,organic_search,False,Bronze
C000403,2023-04-09,Germany,Bremen,1958,male,email,True,Bronze
C000404,2025-11-05,Germany,Essen,1984,male,paid_search,True,Bronze
C000405,2023-12-23,Germany,Hanover,1990,male,paid_search,False,Bronze
C000406,2023-12-25,Germany,Muenster,1957,female,social_media,False,Bronze
C000407,2023-09-19,Austria,Klagenfurt,1991,male,organic_search,True,Bronze
C000408,2022-07-27,Germany,Cologne,1992,male,paid_search,True,Bronze
C000409,2025-09-12,Germany,Cologne,1982,not_specified,email,True,Gold
C000410,2022-01-21,Germany,Leipzig,1989,male,email,True,Bronze
C000411,2022-09-09,Germany,Stuttgart,,male,direct,True,Bronze
C000412,2022-11-28,Germany,Bonn,1972,male,email,False,Bronze
C000413,2023-02-08,Germany,Muenster,1966,male,organic_search,True,Bronze
C000414,2022-07-10,Germany,Dresden,1976,female,organic_search,False,Silver
C000415,2022-01-26,Germany,Augsburg,2004,female,referral,True,Silver
C000416,2024-09-06,Switzerland,Lausanne,1980,female,social_media,False,Bronze
C000417,2025-11-01,Germany,Nuremberg,2003,male,organic_search,True,Bronze
C000418,2022-06-26,Germany,Bonn,1996,female,email,False,Bronze
C000419,2023-03-05,Germany,Stuttgart,1961,male,paid_search,False,Bronze
C000420,2024-01-02,Germany,Bonn,1990,male,organic_search,True,Bronze
C000421,2025-09-02,Germany,Bremen,2000,male,paid_search,True,Bronze
C000422,2024-09-30,Germany,Dresden,,male,paid_search,True,Bronze
C000423,2025-01-12,Germany,Stuttgart,1970,male,social_media,False,Bronze
C000424,2024-04-19,Germany,Dusseldorf,1996,not_specified,affiliate,True,Bronze
C000425,2023-08-26,Germany,Augsburg,1957,male,social_media,False,Silver
C000426,2022-10-16,Germany,Hanover,1999,male,affiliate,True,Bronze
C000427,2025-06-02,Germany,Munich,1959,male,social_media,False,Silver
C000428,2025-03-07,Austria,Salzburg,1957,female,email,True,Bronze
C000429,2022-02-06,Germany,Hanover,1981,female,referral,False,Bronze
C000430,2024-10-30,Germany,Mannheim,1958,male,paid_search,True,Silver
C000431,2022-05-02,Germany,Augsburg,1992,female,direct,False,Gold
C000432,2024-12-03,Germany,Nuremberg,1979,female,organic_search,False,Bronze
C000433,2025-04-08,Germany,Berlin,1993,female,referral,True,Silver
C000434,2022-07-09,Germany,Essen,1995,female,social_media,False,Bronze
C000435,2023-09-19,Germany,Frankfurt,1996,male,referral,False,Bronze
C000436,2022-06-28,Switzerland,Zurich,1960,female,affiliate,True,Bronze
C000437,2024-03-30,Germany,Wiesbaden,1999,male,referral,False,Silver
C000438,2025-09-02,Switzerland,Geneva,1999,female,paid_search,True,Bronze
C000439,2022-04-27,Switzerland,Geneva,1981,female,direct,False,Platinum
C000440,2023-07-29,Germany,Dusseldorf,1962,male,organic_search,True,Gold
C000441,2025-11-07,Germany,Essen,1993,male,social_media,False,Bronze
C000442,2023-03-11,Germany,Hanover,1991,female,organic_search,False,Bronze
C000443,2022-07-11,Switzerland,Basel,1961,male,social_media,False,Bronze
C000444,2023-12-08,Germany,Mannheim,1996,male,email,False,Bronze
C000445,2024-01-05,Germany,Cologne,1990,female,referral,True,Silver
C000446,2024-08-15,Germany,,1957,male,organic_search,False,Bronze
C000447,2023-03-30,Austria,Klagenfurt,1986,female,affiliate,True,Bronze
C000448,2025-10-12,Germany,Dresden,1999,female,paid_search,True,Bronze
C000449,2024-01-23,Germany,Berlin,2004,female,social_media,True,Bronze
C000450,2023-02-18,Germany,Bonn,1998,female,direct,True,Silver
C000451,2025-10-19,Germany,Bonn,1999,female,social_media,True,Bronze
C000452,2025-08-29,Austria,Innsbruck,1962,male,paid_search,False,Bronze
C000453,2023-12-23,Austria,Graz,1956,female,social_media,True,Gold
C000454,2022-02-05,Germany,Dortmund,1965,male,paid_search,True,Bronze
C000455,2024-05-12,Germany,Dortmund,2000,male,organic_search,True,Bronze
C000456,2024-03-13,Austria,Innsbruck,1999,male,paid_search,False,Bronze
C000457,2022-08-03,Germany,Dusseldorf,1959,male,referral,True,Gold
C000458,2024-07-05,Germany,Dortmund,2005,male,organic_search,False,Bronze
C000459,2025-04-29,Germany,Wiesbaden,1966,female,referral,True,Bronze
C000460,2022-06-03,Germany,Essen,1980,male,email,False,Gold
C000461,2024-11-11,Switzerland,Bern,1986,female,referral,True,Bronze
C000462,2022-07-22,Germany,Wiesbaden,1961,male,paid_search,True,Gold
C000463,2024-12-18,Germany,Wiesbaden,1974,male,email,True,Silver
C000464,2023-08-29,Germany,Dresden,1969,not_specified,direct,True,Bronze
C000465,2022-01-10,Germany,Stuttgart,1973,female,social_media,False,Silver
C000466,2025-10-28,Austria,Vienna,1972,female,referral,True,Bronze
C000467,2022-08-28,Germany,Augsburg,1978,male,direct,True,Gold
C000468,2024-05-11,Germany,Bremen,1987,female,email,False,Gold
C000469,2022-09-20,Germany,Dresden,1961,male,email,True,Gold
C000470,2025-09-10,Germany,Muenster,1992,male,organic_search,False,Gold
C000471,2024-12-02,Germany,Leipzig,1961,male,email,False,Bronze
C000472,2025-03-08,Germany,Munich,1986,female,social_media,True,Bronze
C000473,2023-09-17,Germany,Nuremberg,,female,paid_search,True,Bronze
C000474,2023-11-07,Austria,Villach,2001,female,social_media,False,Bronze
C000475,2024-07-05,Germany,Cologne,1971,male,email,True,Silver
C000476,2025-02-07,Germany,Muenster,1955,male,paid_search,True,Bronze
C000477,2025-05-08,Germany,Bremen,1960,female,paid_search,False,Bronze
C000478,2022-01-26,Germany,Dresden,1975,female,direct,True,Bronze
C000479,2024-08-16,Germany,Muenster,2004,male,paid_search,True,Bronze
C000480,2022-06-07,Austria,Linz,1970,male,referral,False,Gold
C000481,2023-02-21,Switzerland,Winterthur,1980,male,email,True,Silver
C000482,2025-04-13,Germany,Berlin,1994,male,organic_search,True,Silver
C000483,2022-12-28,Austria,Innsbruck,1967,female,affiliate,True,Bronze
C000484,2025-02-25,Germany,Berlin,1990,female,paid_search,True,Bronze
C000485,2023-11-01,Germany,Berlin,1976,male,social_media,True,Bronze
C000486,2022-12-03,Germany,Leipzig,2001,female,paid_search,True,Bronze
C000487,2023-04-28,Germany,Leipzig,1990,female,social_media,True,Bronze
C000488,2024-02-06,Germany,Mannheim,1971,female,referral,True,Bronze
C000489,2025-01-10,Switzerland,Lucerne,1978,female,direct,True,Silver
C000490,2024-05-25,Germany,Wiesbaden,1999,male,social_media,True,Bronze
C000491,2025-09-10,Germany,Hanover,1974,male,direct,True,Bronze
C000492,2025-06-07,Germany,Cologne,1982,female,social_media,True,Bronze
C000493,2024-12-24,Switzerland,Bern,1999,male,social_media,True,Silver
C000494,2024-05-21,Germany,Essen,1962,male,paid_search,True,Bronze
C000495,2023-02-23,Switzerland,Lausanne,1998,male,social_media,False,Bronze
C000496,2023-08-20,Austria,,1998,male,direct,False,Silver
C000497,2022-06-21,Germany,Augsburg,1983,female,organic_search,False,Bronze
C000498,2023-06-25,Germany,Leipzig,1967,male,organic_search,True,Bronze
C000499,2025-08-31,Germany,Muenster,1962,male,organic_search,True,Bronze
C000500,2023-09-08,Germany,Bremen,1994,female,affiliate,True,Silver
C000501,2022-06-14,Germany,Nuremberg,1974,female,organic_search,False,Bronze
C000502,2024-07-31,Germany,Wiesbaden,1982,not_specified,affiliate,True,Bronze
C000503,2025-10-22,Germany,Karlsruhe,1959,male,affiliate,False,Bronze
C000504,2025-06-07,Germany,Dortmund,1981,male,direct,False,Bronze
C000505,2023-02-01,Germany,Frankfurt,1958,male,social_media,False,Silver
C000506,2023-10-18,Germany,Munich,1982,male,email,True,Bronze
C000507,2024-02-07,Germany,Leipzig,1998,male,organic_search,True,Silver
C000508,2022-12-25,Germany,Nuremberg,2005,male,paid_search,True,Bronze
C000509,2023-01-24,Germany,Mannheim,1998,male,paid_search,True,Bronze
C000510,2022-12-08,Austria,Vienna,1985,female,paid_search,True,Bronze
C000511,2025-12-08,Germany,Essen,1993,female,social_media,True,Bronze
C000512,2024-12-13,Austria,Villach,1957,male,paid_search,False,Gold
C000513,2025-04-30,Germany,Karlsruhe,1990,not_specified,referral,True,Silver
C000514,2025-03-25,Germany,Wiesbaden,2004,male,affiliate,False,Gold
C000515,2025-10-17,Switzerland,Lucerne,1962,male,social_media,True,Bronze
C000516,2022-06-02,Germany,Hamburg,1969,male,organic_search,False,Bronze
C000517,2025-06-27,Germany,Nuremberg,2006,male,organic_search,True,Bronze
C000518,2022-04-07,Germany,Dresden,1979,male,direct,True,Bronze
C000519,2023-11-18,Germany,Essen,1992,male,organic_search,True,Bronze
C000520,2024-05-08,Switzerland,Winterthur,1997,male,organic_search,True,Bronze
C000521,2023-06-02,Switzerland,Lucerne,2004,male,email,True,Silver
C000522,2022-07-31,Germany,Essen,1959,male,direct,True,Bronze
C000523,2022-10-05,Germany,Hanover,1973,male,referral,False,Bronze
C000524,2025-04-06,Germany,Essen,1967,male,organic_search,False,Bronze
C000525,2023-04-06,Austria,Innsbruck,1997,female,direct,True,Platinum
C000526,2023-03-25,Germany,Muenster,2000,female,social_media,True,Silver
C000527,2025-08-27,Switzerland,Winterthur,2000,male,email,False,Silver
C000528,2022-07-27,Germany,Frankfurt,1961,male,referral,True,Silver
C000529,2025-08-15,Germany,Augsburg,1989,not_specified,social_media,True,Bronze
C000530,2025-08-23,Germany,Bremen,1981,female,direct,True,Bronze
C000531,2024-05-14,Germany,Dresden,1992,male,paid_search,False,Bronze
C000532,2022-08-28,Germany,Munich,1964,female,organic_search,True,Silver
C000533,2022-08-14,Germany,Dortmund,1961,female,paid_search,True,Silver
C000534,2023-02-16,Germany,Dusseldorf,1973,female,social_media,True,Gold
C000535,2024-04-14,Germany,Hamburg,1973,female,referral,True,Bronze
C000536,2022-08-10,Germany,Augsburg,1996,male,affiliate,True,Silver
C000537,2023-10-21,Germany,Munich,1964,male,organic_search,True,Bronze
C000538,2022-06-16,Germany,Bonn,2004,not_specified,social_media,True,Bronze
C000539,2024-02-20,Germany,Bonn,1955,male,direct,True,Bronze
C000540,2022-01-31,Switzerland,Bern,1984,male,referral,False,Bronze
C000541,2024-10-21,Switzerland,Winterthur,1982,male,email,False,Silver
C000542,2022-03-22,Germany,Munich,1973,female,organic_search,False,Silver
C000543,2022-10-09,Germany,Berlin,1960,female,social_media,True,Bronze
C000544,2022-09-10,Germany,Augsburg,1959,male,paid_search,False,Bronze
C000545,2025-04-15,Germany,Cologne,1969,male,social_media,True,Gold
C000546,2022-03-19,Austria,Linz,1975,male,organic_search,False,Bronze
C000547,2023-09-13,Germany,Nuremberg,1964,male,social_media,True,Bronze
C000548,2024-05-04,Germany,Bremen,1997,female,social_media,False,Bronze
C000549,2024-01-16,Germany,Frankfurt,2005,female,organic_search,False,Silver
C000550,2024-09-10,Germany,Frankfurt,1994,female,organic_search,True,Bronze
C000551,2025-03-06,Switzerland,Winterthur,1998,male,social_media,True,Bronze
C000552,2023-07-23,Germany,Bremen,1973,female,paid_search,False,Bronze
C000553,2025-04-11,Switzerland,Lucerne,1999,female,paid_search,True,Bronze
C000554,2023-04-05,Germany,Dresden,1963,female,referral,True,Bronze
C000555,2025-11-23,Germany,Nuremberg,1986,male,organic_search,True,Bronze
C000556,2023-12-31,Switzerland,Basel,1983,female,organic_search,False,Bronze
C000557,2024-11-29,Germany,Berlin,1979,male,social_media,True,Bronze
C000558,2025-06-18,Germany,Bremen,1998,male,referral,False,Bronze
C000559,2025-02-19,Austria,Klagenfurt,1972,male,social_media,True,Bronze
C000560,2025-05-14,Austria,Linz,1984,male,direct,True,Platinum
C000561,2024-02-15,Germany,Augsburg,1979,female,referral,True,Bronze
C000562,2022-03-04,Germany,Nuremberg,1983,female,social_media,True,Silver
C000563,2023-12-14,Austria,,1972,female,paid_search,True,Bronze
C000564,2022-09-20,Germany,Bremen,1991,female,direct,True,Bronze
C000565,2025-07-08,Germany,Frankfurt,1985,male,affiliate,True,Bronze
C000566,2022-12-09,Germany,Augsburg,1961,male,email,False,Bronze
C000567,2022-11-26,Germany,Hamburg,1977,not_specified,email,False,Bronze
C000568,2022-12-27,Austria,Vienna,1987,female,social_media,True,Bronze
C000569,2024-07-17,Germany,Mannheim,1959,male,email,False,Silver
C000570,2024-04-05,Switzerland,Zurich,1959,female,email,True,Bronze
C000571,2025-10-03,Germany,Bremen,1983,female,affiliate,True,Silver
C000572,2023-08-25,Germany,Cologne,1963,male,paid_search,True,Bronze
C000573,2023-02-12,Germany,Nuremberg,1984,female,email,True,Silver
C000574,2022-03-13,Germany,Munich,1957,male,organic_search,True,Bronze
C000575,2022-01-11,Austria,Graz,1999,male,direct,False,Bronze
C000576,2023-06-24,Germany,Bremen,1986,male,affiliate,False,Bronze
C000577,2025-08-30,Germany,Leipzig,1987,male,email,False,Bronze
C000578,2024-01-27,Germany,Frankfurt,2005,female,paid_search,False,Silver
C000579,2025-07-15,Germany,Hamburg,1987,female,direct,False,Bronze
C000580,2022-05-27,Germany,Berlin,,male,organic_search,False,Bronze
C000581,2022-05-15,Germany,Cologne,2001,not_specified,email,False,Bronze
C000582,2025-04-19,Germany,Stuttgart,1979,male,paid_search,False,Silver
C000583,2022-06-04,Germany,Munich,1989,male,organic_search,False,Bronze
C000584,2022-03-17,Germany,Bremen,2001,male,organic_search,True,Silver
C000585,2023-08-07,Germany,Augsburg,,male,referral,False,Silver
C000586,2025-08-29,Germany,Bonn,1999,male,social_media,False,Bronze
C000587,2024-09-23,Germany,Dusseldorf,2004,male,direct,True,Bronze
C000588,2022-05-24,Switzerland,Lausanne,1977,female,social_media,False,Silver
C000589,2025-04-24,Germany,Mannheim,1956,male,organic_search,True,Bronze
C000590,2025-05-03,Germany,Muenster,1993,male,paid_search,True,Silver
C000591,2025-03-03,Germany,Dresden,1996,female,paid_search,True,Silver
C000592,2025-07-28,Austria,Graz,1957,male,social_media,False,Bronze
C000593,2022-12-13,Germany,Augsburg,2004,male,social_media,True,Gold
C000594,2025-11-16,Germany,Bremen,1994,female,organic_search,False,Bronze
C000595,2023-04-09,Austria,Vienna,1965,male,social_media,True,Bronze
C000596,2025-03-04,Germany,Stuttgart,1992,female,email,True,Bronze
C000597,2024-04-17,Germany,Bremen,1990,female,organic_search,True,Bronze
C000598,2025-01-31,Germany,Karlsruhe,1985,male,organic_search,True,Bronze
C000599,2024-06-26,Germany,Augsburg,1984,female,email,True,Bronze
C000600,2024-07-17,Austria,Graz,1960,male,social_media,True,Bronze
C000601,2024-06-09,Germany,Bonn,,female,email,True,Gold
C000602,2025-01-30,Germany,Muenster,1970,female,email,True,Bronze
C000603,2024-12-03,Austria,Klagenfurt,1969,male,direct,True,Bronze
C000604,2022-07-14,Austria,Klagenfurt,1963,male,social_media,True,Bronze
C000605,2025-04-08,Germany,Mannheim,1965,female,referral,False,Bronze
C000606,2024-02-14,Germany,Dresden,1958,female,organic_search,True,Silver
C000607,2023-04-12,Germany,Hanover,1998,female,organic_search,False,Bronze
C000608,2024-01-14,Switzerland,Lausanne,2001,female,organic_search,True,Bronze
C000609,2025-10-29,Switzerland,Lucerne,1957,male,referral,True,Silver
C000610,2025-05-24,Germany,Leipzig,1964,male,direct,True,Bronze
C000611,2025-04-19,Germany,Mannheim,1978,female,organic_search,True,Gold
C000612,2023-10-31,Germany,Berlin,1965,female,social_media,True,Bronze
C000613,2025-02-07,Austria,Linz,1965,female,social_media,True,Bronze
C000614,2023-07-11,Germany,Wiesbaden,1991,female,direct,True,Bronze
C000615,2024-09-18,Germany,Frankfurt,2000,male,organic_search,False,Silver
C000616,2024-07-13,Germany,Mannheim,1971,male,email,False,Platinum
C000617,2022-12-27,Germany,Bremen,1982,female,direct,True,Bronze
C000618,2023-01-21,Germany,Munich,1976,female,organic_search,True,Silver
C000619,2022-03-30,Switzerland,Zurich,1974,female,organic_search,False,Silver
C000620,2022-07-21,Germany,Munich,1957,female,organic_search,True,Gold
C000621,2023-09-19,Germany,Essen,1991,female,email,False,Bronze
C000622,2023-11-22,Germany,Dusseldorf,2003,female,paid_search,True,Bronze
C000623,2022-08-27,Switzerland,Lucerne,1994,female,organic_search,True,Silver
C000624,2023-08-26,Germany,Mannheim,2006,female,organic_search,True,Silver
C000625,2024-05-23,Germany,Munich,1997,female,email,True,Gold
C000626,2022-12-03,Germany,Bremen,1974,female,email,True,Bronze
C000627,2023-05-04,Germany,Mannheim,1997,not_specified,paid_search,False,Bronze
C000628,2023-06-16,Germany,Nuremberg,1966,male,direct,True,Silver
C000629,2023-12-31,Austria,Vienna,1975,male,organic_search,False,Bronze
C000630,2023-06-14,Germany,Berlin,1991,female,paid_search,True,Bronze
C000631,2024-11-30,Germany,Dresden,1969,female,social_media,False,Gold
C000632,2023-04-19,Germany,Wiesbaden,1994,female,direct,False,Platinum
C000633,2023-09-19,Switzerland,Zurich,1964,female,direct,True,Silver
C000634,2023-07-03,Germany,Cologne,1962,female,referral,True,Gold
C000635,2022-09-22,Germany,Cologne,1994,male,social_media,False,Silver
C000636,2024-09-17,Germany,Dusseldorf,1980,female,social_media,False,Silver
C000637,2022-12-07,Switzerland,Lucerne,2003,male,email,True,Silver
C000638,2023-03-05,Austria,Villach,1965,female,email,True,Bronze
C000639,2025-02-19,Germany,Dusseldorf,1992,male,paid_search,True,Gold
C000640,2025-10-03,Germany,Bonn,1967,male,direct,True,Bronze
C000641,2024-08-27,Germany,Berlin,1979,male,direct,False,Silver
